num_date_time,answer
72_20240827 16,2449.1536
72_20240827 17,2407.0132
72_20240827 18,1850.7706
72_20240827 19,1546.4387
72_20240827 20,1471.5603
72_20240827 21,1370.4141
72_20240827 22,986.24426
72_20240827 23,726.1239
72_20240828 00,439.34256
72_20240828 01,395.16043
72_20240828 02,393.7186
72_20240828 03,428.8204
72_20240828 04,450.48978
72_20240828 05,431.19357
72_20240828 06,354.41217
72_20240828 07,556.4183
72_20240828 08,662.06445
72_20240828 09,1145.3302
72_20240828 10,1693.1318
72_20240828 11,2095.8025
72_20240828 12,2093.734
72_20240828 13,2513.1785
72_20240828 14,2427.928
72_20240828 15,2361.4946
72_20240828 16,2303.072
72_20240828 17,2255.1343
72_20240828 18,2271.972
72_20240828 19,2208.601
72_20240828 20,2038.8243
72_20240828 21,1875.4166
72_20240828 22,1158.4113
72_20240828 23,903.2432
72_20240829 00,598.67316
72_20240829 01,477.83755
72_20240829 02,479.58978
72_20240829 03,475.95865
72_20240829 04,466.87555
72_20240829 05,470.53046
72_20240829 06,488.89584
72_20240829 07,620.9924
72_20240829 08,917.972
72_20240829 09,1570.8987
72_20240829 10,2546.568
72_20240829 11,2600.375
72_20240829 12,2648.1208
72_20240829 13,2640.0293
72_20240829 14,2649.7346
72_20240829 15,2699.9407
72_20240829 16,2622.1443
72_20240829 17,2565.2651
72_20240829 18,2461.4194
72_20240829 19,2421.131
72_20240829 20,2164.7153
72_20240829 21,2089.9653
72_20240829 22,1161.5109
72_20240829 23,918.76227
72_20240830 00,667.2004
72_20240830 01,525.8536
72_20240830 02,488.0836
72_20240830 03,516.20886
72_20240830 04,487.26016
72_20240830 05,522.07404
72_20240830 06,536.82263
72_20240830 07,697.39764
72_20240830 08,956.34235
72_20240830 09,1975.123
72_20240830 10,2334.8293
72_20240830 11,2603.3508
72_20240830 12,2658.947
72_20240830 13,2728.1
72_20240830 14,2747.655
72_20240830 15,2745.3005
72_20240830 16,2733.138
72_20240830 17,2607.9124
72_20240830 18,2505.3352
72_20240830 19,2402.112
72_20240830 20,2270.7048
72_20240830 21,2138.7185
72_20240830 22,1240.8469
72_20240830 23,929.2218
72_20240831 00,623.2095
72_20240831 01,436.8649
72_20240831 02,428.1899
72_20240831 03,475.17203
72_20240831 04,370.64532
72_20240831 05,365.41147
72_20240831 06,394.9809
72_20240831 07,530.3456
72_20240831 08,844.57806
72_20240831 09,1761.0714
72_20240831 10,2079.278
72_20240831 11,2344.8794
72_20240831 12,2408.1497
72_20240831 13,2463.2898
72_20240831 14,2439.557
72_20240831 15,2509.0605
72_20240831 16,2470.8452
72_20240831 17,2429.274
72_20240831 18,2408.7148
72_20240831 19,2371.3555
72_20240831 20,2077.55
72_20240831 21,1271.5948
72_20240831 22,1025.8318
72_20240831 23,621.96497
73_20240825 00,5485.817
73_20240825 01,4510.575
73_20240825 02,4740.0503
73_20240825 03,3513.041
73_20240825 04,3357.2405
73_20240825 05,3006.3318
73_20240825 06,3835.4402
73_20240825 07,3912.5117
73_20240825 08,7367.2583
73_20240825 09,9392.109
73_20240825 10,12587.029
73_20240825 11,13860.347
73_20240825 12,14229.7705
73_20240825 13,14510.13
73_20240825 14,14636.96
73_20240825 15,14322.836
73_20240825 16,14463.641
73_20240825 17,14460.023
73_20240825 18,14286.765
73_20240825 19,14131.552
73_20240825 20,12676.995
73_20240825 21,9512.08
73_20240825 22,7121.4775
73_20240825 23,5799.3286
73_20240826 00,5281.4966
73_20240826 01,4730.019
73_20240826 02,4566.5747
73_20240826 03,4298.452
73_20240826 04,4407.9814
73_20240826 05,4846.672
73_20240826 06,5448.837
73_20240826 07,6662.9
73_20240826 08,9288.136
73_20240826 09,11277.453
73_20240826 10,14241.901
73_20240826 11,15004.658
73_20240826 12,15960.865
73_20240826 13,16754.02
73_20240826 14,15671.703
73_20240826 15,16556.877
73_20240826 16,16200.773
73_20240826 17,16205.523
73_20240826 18,16079.0625
73_20240826 19,15093.748
73_20240826 20,14084.481
73_20240826 21,10119.753
73_20240826 22,7811.64
73_20240826 23,6296.258
73_20240827 00,4672.043
73_20240827 01,4134.0034
73_20240827 02,4130.1665
73_20240827 03,3955.1184
73_20240827 04,3876.5789
73_20240827 05,3755.1484
73_20240827 06,3743.9194
73_20240827 07,3827.2227
73_20240827 08,4986.053
73_20240827 09,6628.919
73_20240827 10,9880.383
73_20240827 11,9470.181
73_20240827 12,7999.1064
73_20240827 13,9069.18
73_20240827 14,10945.87
73_20240827 15,13360.454
73_20240827 16,14011.073
73_20240827 17,13686.959
73_20240827 18,13469.983
73_20240827 19,12283.196
73_20240827 20,10745.398
73_20240827 21,7845.5327
73_20240827 22,5257.184
73_20240827 23,2924.5352
73_20240828 00,1759.1621
73_20240828 01,1668.6731
73_20240828 02,1682.6881
73_20240828 03,1686.0579
73_20240828 04,1458.4708
73_20240828 05,952.1617
73_20240828 06,1035.5911
73_20240828 07,1130.3955
73_20240828 08,1531.3346
73_20240828 09,4839.0864
73_20240828 10,6935.5693
73_20240828 11,7392.0464
73_20240828 12,11254.188
73_20240828 13,12051.333
73_20240828 14,12096.38
73_20240828 15,11988.568
73_20240828 16,11714.427
73_20240828 17,12004.182
73_20240828 18,11952.584
73_20240828 19,11307.451
73_20240828 20,10041.635
73_20240828 21,7622.239
73_20240828 22,6446.7163
73_20240828 23,5365.8735
73_20240829 00,4729.4966
73_20240829 01,4268.542
73_20240829 02,2675.529
73_20240829 03,1646.9493
73_20240829 04,2655.8257
73_20240829 05,1728.1584
73_20240829 06,2135.1284
73_20240829 07,2368.2422
73_20240829 08,2605.599
73_20240829 09,5136.857
73_20240829 10,7036.2217
73_20240829 11,12611.858
73_20240829 12,13082.067
73_20240829 13,13355.782
73_20240829 14,13459.722
73_20240829 15,13443.123
73_20240829 16,13397.016
73_20240829 17,13419.31
73_20240829 18,13171.987
73_20240829 19,12337.827
73_20240829 20,11711.044
73_20240829 21,8512.658
73_20240829 22,6603.9243
73_20240829 23,5485.809
73_20240830 00,4577.756
73_20240830 01,3114.768
73_20240830 02,2092.478
73_20240830 03,1672.5723
73_20240830 04,1580.2281
73_20240830 05,2924.2913
73_20240830 06,2262.272
73_20240830 07,1796.7435
73_20240830 08,2504.2632
73_20240830 09,5394.867
73_20240830 10,8287.893
73_20240830 11,12361.242
73_20240830 12,13378.255
73_20240830 13,13270.321
73_20240830 14,13093.403
73_20240830 15,13237.962
73_20240830 16,13283.9
73_20240830 17,13270.604
73_20240830 18,13005.659
73_20240830 19,12296.594
73_20240830 20,11667.775
73_20240830 21,8781.675
73_20240830 22,6416.407
73_20240830 23,5301.9624
73_20240831 00,3055.5535
73_20240831 01,2263.0974
73_20240831 02,1562.7174
73_20240831 03,1446.749
73_20240831 04,1377.3798
73_20240831 05,1394.3475
73_20240831 06,1197.3408
73_20240831 07,944.6003
73_20240831 08,1802.2356
73_20240831 09,3272.3984
73_20240831 10,6159.378
73_20240831 11,6750.6206
73_20240831 12,7119.7095
73_20240831 13,10050.472
73_20240831 14,10898.393
73_20240831 15,10879.703
73_20240831 16,10744.353
73_20240831 17,10957.516
73_20240831 18,10492.335
73_20240831 19,10183.165
73_20240831 20,9336.571
73_20240831 21,7577.8833
73_20240831 22,5854.329
73_20240831 23,4703.2695
74_20240825 00,322.21118
74_20240825 01,436.381
74_20240825 02,369.89496
74_20240825 03,387.32895
74_20240825 04,405.28085
74_20240825 05,408.4668
74_20240825 06,433.8607
74_20240825 07,395.65384
74_20240825 08,496.02728
74_20240825 09,533.14154
74_20240825 10,466.21094
74_20240825 11,541.57306
74_20240825 12,596.6989
74_20240825 13,619.51385
74_20240825 14,617.3044
74_20240825 15,575.3283
74_20240825 16,577.56134
74_20240825 17,598.87836
74_20240825 18,573.4726
74_20240825 19,589.46326
74_20240825 20,617.5553
74_20240825 21,499.9006
74_20240825 22,614.2402
74_20240825 23,537.13416
74_20240826 00,551.2679
74_20240826 01,520.84906
74_20240826 02,525.98303
74_20240826 03,544.8545
74_20240826 04,525.09796
74_20240826 05,502.7812
74_20240826 06,604.24646
74_20240826 07,669.631
74_20240826 08,861.6561
74_20240826 09,1199.2285
74_20240826 10,1916.6064
74_20240826 11,2031.128
74_20240826 12,2046.1473
74_20240826 13,1978.4498
74_20240826 14,1927.2556
74_20240826 15,1836.013
74_20240826 16,1811.0516
74_20240826 17,1751.4463
74_20240826 18,1784.8229
74_20240826 19,1628.0706
74_20240826 20,1620.1993
74_20240826 21,1402.6879
74_20240826 22,1041.6385
74_20240826 23,694.19
74_20240827 00,527.92346
74_20240827 01,508.57965
74_20240827 02,442.47073
74_20240827 03,498.98193
74_20240827 04,500.53488
74_20240827 05,531.816
74_20240827 06,552.0436
74_20240827 07,604.8629
74_20240827 08,709.75
74_20240827 09,1027.7794
74_20240827 10,1654.9125
74_20240827 11,1518.1201
74_20240827 12,1670.9379
74_20240827 13,1411.2697
74_20240827 14,1691.024
74_20240827 15,1766.4326
74_20240827 16,1726.7412
74_20240827 17,1706.8097
74_20240827 18,1571.4905
74_20240827 19,1512.7654
74_20240827 20,1528.7435
74_20240827 21,1231.5049
74_20240827 22,846.13824
74_20240827 23,591.99963
74_20240828 00,425.49478
74_20240828 01,389.37503
74_20240828 02,379.73178
74_20240828 03,376.7016
74_20240828 04,291.20395
74_20240828 05,263.05865
74_20240828 06,247.30775
74_20240828 07,317.4589
74_20240828 08,350.2877
74_20240828 09,742.66815
74_20240828 10,1081.272
74_20240828 11,1350.9747
74_20240828 12,1393.8524
74_20240828 13,1775.4921
74_20240828 14,1814.5153
74_20240828 15,1810.9701
74_20240828 16,1752.8177
74_20240828 17,1769.9778
74_20240828 18,1701.1484
74_20240828 19,1595.8186
74_20240828 20,1602.9319
74_20240828 21,1249.2795
74_20240828 22,955.6077
74_20240828 23,693.6847
74_20240829 00,540.46075
74_20240829 01,463.0851
74_20240829 02,413.09592
74_20240829 03,407.26755
74_20240829 04,413.3561
74_20240829 05,407.7936
74_20240829 06,405.4643
74_20240829 07,402.82114
74_20240829 08,553.08624
74_20240829 09,785.78925
74_20240829 10,1292.7498
74_20240829 11,1818.8722
74_20240829 12,1809.9213
74_20240829 13,1880.8346
74_20240829 14,1860.8685
74_20240829 15,1824.6771
74_20240829 16,1796.4022
74_20240829 17,1797.861
74_20240829 18,1773.4357
74_20240829 19,1674.1028
74_20240829 20,1645.5692
74_20240829 21,1265.9238
74_20240829 22,970.3497
74_20240829 23,668.2782
74_20240830 00,550.0135
74_20240830 01,492.8143
74_20240830 02,421.9502
74_20240830 03,432.84286
74_20240830 04,420.31592
74_20240830 05,410.60562
74_20240830 06,358.7593
74_20240830 07,362.49295
74_20240830 08,609.75323
74_20240830 09,915.27374
74_20240830 10,1369.2203
74_20240830 11,1773.8782
74_20240830 12,1959.2903
74_20240830 13,1915.0583
74_20240830 14,1887.0624
74_20240830 15,1854.096
74_20240830 16,1856.4166
74_20240830 17,1831.216
74_20240830 18,1758.9054
74_20240830 19,1683.5706
74_20240830 20,1619.1072
74_20240830 21,1047.2571
74_20240830 22,833.2677
74_20240830 23,576.19086
74_20240831 00,524.0043
74_20240831 01,386.7643
74_20240831 02,398.58496
74_20240831 03,311.6854
74_20240831 04,299.23535
74_20240831 05,283.15878
74_20240831 06,282.56528
74_20240831 07,356.1418
74_20240831 08,431.22025
74_20240831 09,732.5156
74_20240831 10,1198.3948
74_20240831 11,1424.5798
74_20240831 12,1411.0348
74_20240831 13,1469.9554
74_20240831 14,1857.1902
74_20240831 15,1903.6184
74_20240831 16,1850.2631
74_20240831 17,1730.5876
74_20240831 18,1861.6449
74_20240831 19,1726.683
74_20240831 20,1614.3887
74_20240831 21,1240.982
74_20240831 22,834.34174
74_20240831 23,572.5876
75_20240825 00,1771.9023
75_20240825 01,1555.0599
75_20240825 02,1626.413
75_20240825 03,1581.0863
75_20240825 04,1367.237
75_20240825 05,1457.9602
75_20240825 06,1618.0258
75_20240825 07,1981.7146
75_20240825 08,2690.2874
75_20240825 09,4673.357
75_20240825 10,8601.294
75_20240825 11,9291.736
75_20240825 12,9310.737
75_20240825 13,9094.187
75_20240825 14,9351.288
75_20240825 15,9210.498
75_20240825 16,8679.132
75_20240825 17,8696.774
75_20240825 18,8779.407
75_20240825 19,8076.622
75_20240825 20,6316.4194
75_20240825 21,3774.125
75_20240825 22,2588.9836
75_20240825 23,2100.589
75_20240826 00,1920.8373
75_20240826 01,1655.4689
75_20240826 02,1615.2308
75_20240826 03,1636.3344
75_20240826 04,1463.7172
75_20240826 05,1471.3829
75_20240826 06,1675.4955
75_20240826 07,2195.954
75_20240826 08,2552.4526
75_20240826 09,4348.468
75_20240826 10,6389.031
75_20240826 11,6056.458
75_20240826 12,6172.9087
75_20240826 13,6645.987
75_20240826 14,6279.9844
75_20240826 15,6427.821
75_20240826 16,6352.2695
75_20240826 17,6425.8755
75_20240826 18,6187.3726
75_20240826 19,6015.384
75_20240826 20,5662.4814
75_20240826 21,3447.2058
75_20240826 22,2544.4888
75_20240826 23,2222.8625
75_20240827 00,1835.7849
75_20240827 01,1561.0359
75_20240827 02,1551.7615
75_20240827 03,1580.8969
75_20240827 04,1443.7433
75_20240827 05,1490.0404
75_20240827 06,1700.373
75_20240827 07,2032.2917
75_20240827 08,2755.4543
75_20240827 09,4805.296
75_20240827 10,8621.609
75_20240827 11,9196.665
75_20240827 12,9310.156
75_20240827 13,9008.072
75_20240827 14,8860.229
75_20240827 15,8830.25
75_20240827 16,8835.253
75_20240827 17,8824.426
75_20240827 18,8449.103
75_20240827 19,7954.555
75_20240827 20,5926.096
75_20240827 21,3644.4495
75_20240827 22,2515.525
75_20240827 23,2139.5686
75_20240828 00,1889.7834
75_20240828 01,1449.5938
75_20240828 02,1285.1926
75_20240828 03,1081.8372
75_20240828 04,1147.1705
75_20240828 05,1198.4923
75_20240828 06,1482.2881
75_20240828 07,1709.4088
75_20240828 08,2473.084
75_20240828 09,4812.5273
75_20240828 10,9068.952
75_20240828 11,9630.647
75_20240828 12,9628.2705
75_20240828 13,9285.786
75_20240828 14,8725.366
75_20240828 15,9025.615
75_20240828 16,8900.394
75_20240828 17,8853.002
75_20240828 18,8742.483
75_20240828 19,8143.595
75_20240828 20,6187.0386
75_20240828 21,3883.683
75_20240828 22,2728.8635
75_20240828 23,2202.864
75_20240829 00,1910.8339
75_20240829 01,1642.3668
75_20240829 02,1634.1311
75_20240829 03,1638.025
75_20240829 04,1548.7216
75_20240829 05,1481.8479
75_20240829 06,1633.858
75_20240829 07,1913.9967
75_20240829 08,2795.0708
75_20240829 09,4811.0376
75_20240829 10,8551.903
75_20240829 11,8628.559
75_20240829 12,9309.032
75_20240829 13,9215.898
75_20240829 14,9249.7705
75_20240829 15,9063.978
75_20240829 16,8917.264
75_20240829 17,8815.282
75_20240829 18,8768.459
75_20240829 19,8355.857
75_20240829 20,6182.8345
75_20240829 21,3711.0618
75_20240829 22,2766.3708
75_20240829 23,2041.2052
75_20240830 00,1974.2047
75_20240830 01,1587.2921
75_20240830 02,1553.5984
75_20240830 03,1477.8446
75_20240830 04,1401.9503
75_20240830 05,1452.4291
75_20240830 06,1684.889
75_20240830 07,2076.4458
75_20240830 08,2564.1191
75_20240830 09,5432.1753
75_20240830 10,8958.114
75_20240830 11,9805.58
75_20240830 12,9767.483
75_20240830 13,9469.329
75_20240830 14,9149.591
75_20240830 15,9342.171
75_20240830 16,9148.706
75_20240830 17,9117.534
75_20240830 18,8987.504
75_20240830 19,8627.108
75_20240830 20,6785.057
75_20240830 21,4060.6648
75_20240830 22,2756.3357
75_20240830 23,2243.3481
75_20240831 00,1881.1953
75_20240831 01,1596.4559
75_20240831 02,1529.987
75_20240831 03,1478.2533
75_20240831 04,1371.6553
75_20240831 05,1362.1052
75_20240831 06,1395.2311
75_20240831 07,1991.0977
75_20240831 08,2479.9663
75_20240831 09,4446.9756
75_20240831 10,8521.407
75_20240831 11,9403.587
75_20240831 12,9384.22
75_20240831 13,9206.572
75_20240831 14,9321.365
75_20240831 15,9430.175
75_20240831 16,9328.58
75_20240831 17,9030.518
75_20240831 18,8991.245
75_20240831 19,8447.255
75_20240831 20,6762.6235
75_20240831 21,3876.5776
75_20240831 22,2562.0435
75_20240831 23,1746.0914
76_20240825 00,3679.3774
76_20240825 01,3462.6926
76_20240825 02,2697.3599
76_20240825 03,1963.5977
76_20240825 04,2000.3275
76_20240825 05,1182.7644
76_20240825 06,475.85098
76_20240825 07,525.24725
76_20240825 08,1240.6598
76_20240825 09,1871.2123
76_20240825 10,3128.054
76_20240825 11,4441.245
76_20240825 12,4210.8794
76_20240825 13,4340.0864
76_20240825 14,4343.4766
76_20240825 15,4290.202
76_20240825 16,4333.625
76_20240825 17,4061.106
76_20240825 18,3947.3438
76_20240825 19,4003.3657
76_20240825 20,3329.6619
76_20240825 21,1651.4957
76_20240825 22,2630.218
76_20240825 23,3665.0151
76_20240826 00,3767.006
76_20240826 01,3769.7388
76_20240826 02,2806.8875
76_20240826 03,2843.416
76_20240826 04,3168.4043
76_20240826 05,1906.2582
76_20240826 06,690.9663
76_20240826 07,579.9417
76_20240826 08,1232.9259
76_20240826 09,1328.1165
76_20240826 10,2574.4077
76_20240826 11,2837.6646
76_20240826 12,3671.68
76_20240826 13,3677.653
76_20240826 14,3659.0325
76_20240826 15,3644.4524
76_20240826 16,3156.6404
76_20240826 17,2976.3435
76_20240826 18,3062.143
76_20240826 19,2790.0012
76_20240826 20,2358.5999
76_20240826 21,1618.317
76_20240826 22,1828.9125
76_20240826 23,2601.821
76_20240827 00,2133.8022
76_20240827 01,2053.6487
76_20240827 02,2225.6753
76_20240827 03,1361.8292
76_20240827 04,1398.1527
76_20240827 05,1048.6552
76_20240827 06,732.3487
76_20240827 07,641.86194
76_20240827 08,1549.401
76_20240827 09,2213.0461
76_20240827 10,2568.1355
76_20240827 11,3477.2556
76_20240827 12,3116.2644
76_20240827 13,2891.7925
76_20240827 14,2643.5437
76_20240827 15,3213.4023
76_20240827 16,3043.4211
76_20240827 17,3970.4265
76_20240827 18,3793.4324
76_20240827 19,2882.6675
76_20240827 20,2885.305
76_20240827 21,1783.1409
76_20240827 22,1368.0371
76_20240827 23,2349.7026
76_20240828 00,2223.4077
76_20240828 01,1892.8154
76_20240828 02,1278.6094
76_20240828 03,1216.0176
76_20240828 04,1001.3174
76_20240828 05,719.0611
76_20240828 06,438.6085
76_20240828 07,901.56494
76_20240828 08,1237.4548
76_20240828 09,1685.2433
76_20240828 10,2631.22
76_20240828 11,3145.119
76_20240828 12,3190.032
76_20240828 13,3373.397
76_20240828 14,4643.1963
76_20240828 15,4358.4546
76_20240828 16,4345.246
76_20240828 17,3899.8708
76_20240828 18,3873.393
76_20240828 19,3638.5352
76_20240828 20,2675.3262
76_20240828 21,1735.2025
76_20240828 22,1945.4701
76_20240828 23,3629.1216
76_20240829 00,3091.9202
76_20240829 01,2468.1257
76_20240829 02,1527.7103
76_20240829 03,1366.8815
76_20240829 04,832.0544
76_20240829 05,535.1661
76_20240829 06,398.61908
76_20240829 07,360.13364
76_20240829 08,1155.0121
76_20240829 09,1640.2994
76_20240829 10,2072.7275
76_20240829 11,2960.1648
76_20240829 12,3425.6445
76_20240829 13,3519.7905
76_20240829 14,3350.4324
76_20240829 15,3306.4558
76_20240829 16,3133.155
76_20240829 17,4250.1226
76_20240829 18,3859.199
76_20240829 19,3659.735
76_20240829 20,2725.0002
76_20240829 21,1576.5143
76_20240829 22,2272.4714
76_20240829 23,3191.3442
76_20240830 00,3480.4907
76_20240830 01,3390.9177
76_20240830 02,3098.0977
76_20240830 03,1574.363
76_20240830 04,1644.0394
76_20240830 05,1124.519
76_20240830 06,323.54288
76_20240830 07,593.61194
76_20240830 08,1168.3129
76_20240830 09,1706.3643
76_20240830 10,2494.6562
76_20240830 11,3138.7876
76_20240830 12,3264.896
76_20240830 13,3359.4124
76_20240830 14,3058.6306
76_20240830 15,4086.2378
76_20240830 16,4167.761
76_20240830 17,4048.2617
76_20240830 18,3859.105
76_20240830 19,3396.0398
76_20240830 20,3554.769
76_20240830 21,1751.9205
76_20240830 22,1867.3171
76_20240830 23,2826.9822
76_20240831 00,2226.0444
76_20240831 01,2464.6113
76_20240831 02,1552.744
76_20240831 03,1438.1995
76_20240831 04,1037.588
76_20240831 05,640.5692
76_20240831 06,262.60828
76_20240831 07,698.7533
76_20240831 08,1196.4296
76_20240831 09,1635.8104
76_20240831 10,2891.8281
76_20240831 11,3511.4607
76_20240831 12,3576.3325
76_20240831 13,3588.2825
76_20240831 14,4644.6157
76_20240831 15,4351.3745
76_20240831 16,4105.4287
76_20240831 17,4021.6108
76_20240831 18,4006.2578
76_20240831 19,3284.9766
76_20240831 20,2586.0356
76_20240831 21,1399.0986
76_20240831 22,2069.1602
76_20240831 23,2832.4526
77_20240825 00,455.82025
77_20240825 01,417.7479
77_20240825 02,423.2094
77_20240825 03,435.02164
77_20240825 04,451.6589
77_20240825 05,437.64035
77_20240825 06,497.99252
77_20240825 07,535.9967
77_20240825 08,645.0728
77_20240825 09,566.3556
77_20240825 10,582.45233
77_20240825 11,569.97797
77_20240825 12,547.4853
77_20240825 13,526.49603
77_20240825 14,554.81226
77_20240825 15,565.2311
77_20240825 16,563.334
77_20240825 17,521.58997
77_20240825 18,498.32828
77_20240825 19,483.34546
77_20240825 20,443.86588
77_20240825 21,459.01587
77_20240825 22,528.7073
77_20240825 23,523.7164
77_20240826 00,457.32892
77_20240826 01,433.2571
77_20240826 02,443.217
77_20240826 03,437.1758
77_20240826 04,446.65863
77_20240826 05,452.8037
77_20240826 06,607.84686
77_20240826 07,778.4956
77_20240826 08,1191.7496
77_20240826 09,1463.0447
77_20240826 10,1820.9254
77_20240826 11,1865.4818
77_20240826 12,1787.9727
77_20240826 13,1773.3467
77_20240826 14,1817.3506
77_20240826 15,1752.0673
77_20240826 16,1733.9222
77_20240826 17,1705.985
77_20240826 18,1691.0216
77_20240826 19,1620.7136
77_20240826 20,1445.0732
77_20240826 21,1162.892
77_20240826 22,945.62415
77_20240826 23,676.7299
77_20240827 00,429.99878
77_20240827 01,406.113
77_20240827 02,421.2741
77_20240827 03,390.17804
77_20240827 04,387.6176
77_20240827 05,371.91135
77_20240827 06,452.34668
77_20240827 07,535.4605
77_20240827 08,755.3128
77_20240827 09,942.46014
77_20240827 10,1370.4891
77_20240827 11,1386.5752
77_20240827 12,1345.8528
77_20240827 13,1498.9788
77_20240827 14,1482.7747
77_20240827 15,1431.6332
77_20240827 16,1534.7787
77_20240827 17,1488.38
77_20240827 18,1457.0262
77_20240827 19,1340.4395
77_20240827 20,1262.2352
77_20240827 21,993.94446
77_20240827 22,810.2202
77_20240827 23,565.9276
77_20240828 00,412.97208
77_20240828 01,402.19077
77_20240828 02,404.4675
77_20240828 03,302.93066
77_20240828 04,323.5351
77_20240828 05,311.27023
77_20240828 06,320.52646
77_20240828 07,352.3123
77_20240828 08,437.6711
77_20240828 09,554.20123
77_20240828 10,1212.0846
77_20240828 11,1379.2947
77_20240828 12,1487.0724
77_20240828 13,1504.664
77_20240828 14,1537.2513
77_20240828 15,1507.3212
77_20240828 16,1494.8531
77_20240828 17,1436.1487
77_20240828 18,1411.5393
77_20240828 19,1393.5654
77_20240828 20,1257.7716
77_20240828 21,980.48254
77_20240828 22,827.9647
77_20240828 23,599.67865
77_20240829 00,460.16397
77_20240829 01,425.99774
77_20240829 02,422.96487
77_20240829 03,436.42706
77_20240829 04,368.78598
77_20240829 05,303.87662
77_20240829 06,352.2933
77_20240829 07,411.66037
77_20240829 08,762.8621
77_20240829 09,1033.3782
77_20240829 10,1329.8312
77_20240829 11,1515.1663
77_20240829 12,1564.5319
77_20240829 13,1586.2273
77_20240829 14,1593.451
77_20240829 15,1587.3903
77_20240829 16,1538.6816
77_20240829 17,1530.7509
77_20240829 18,1513.3221
77_20240829 19,1492.7279
77_20240829 20,1322.2343
77_20240829 21,1036.8024
77_20240829 22,836.2027
77_20240829 23,585.242
77_20240830 00,423.86163
77_20240830 01,409.8767
77_20240830 02,409.91904
77_20240830 03,393.68604
77_20240830 04,330.1031
77_20240830 05,339.28522
77_20240830 06,431.0713
77_20240830 07,503.1878
77_20240830 08,744.56976
77_20240830 09,995.30676
77_20240830 10,1378.1047
77_20240830 11,1511.3115
77_20240830 12,1530.3448
77_20240830 13,1433.6093
77_20240830 14,1562.9456
77_20240830 15,1564.2833
77_20240830 16,1511.2869
77_20240830 17,1510.622
77_20240830 18,1451.5846
77_20240830 19,1429.912
77_20240830 20,1320.0616
77_20240830 21,1037.3126
77_20240830 22,887.6592
77_20240830 23,602.6182
77_20240831 00,341.9499
77_20240831 01,352.28583
77_20240831 02,339.63998
77_20240831 03,351.31024
77_20240831 04,324.83304
77_20240831 05,215.79294
77_20240831 06,314.94016
77_20240831 07,331.54648
77_20240831 08,585.476
77_20240831 09,758.26514
77_20240831 10,1067.6816
77_20240831 11,1217.8744
77_20240831 12,1315.3713
77_20240831 13,1315.9926
77_20240831 14,1650.2496
77_20240831 15,1704.3616
77_20240831 16,1640.5963
77_20240831 17,1634.1207
77_20240831 18,1636.6047
77_20240831 19,1602.0243
77_20240831 20,1530.8951
77_20240831 21,1259.0374
77_20240831 22,1034.9877
77_20240831 23,697.8117
78_20240825 00,623.5468
78_20240825 01,561.58716
78_20240825 02,472.81723
78_20240825 03,462.6531
78_20240825 04,473.1951
78_20240825 05,447.14383
78_20240825 06,513.7642
78_20240825 07,483.9677
78_20240825 08,349.0471
78_20240825 09,480.1079
78_20240825 10,461.6778
78_20240825 11,553.96387
78_20240825 12,637.2549
78_20240825 13,613.9108
78_20240825 14,628.204
78_20240825 15,574.0455
78_20240825 16,612.16064
78_20240825 17,560.9008
78_20240825 18,541.0836
78_20240825 19,538.9664
78_20240825 20,534.67377
78_20240825 21,524.81744
78_20240825 22,329.27762
78_20240825 23,632.5119
78_20240826 00,646.2401
78_20240826 01,611.28174
78_20240826 02,608.08563
78_20240826 03,598.03864
78_20240826 04,624.2082
78_20240826 05,630.38574
78_20240826 06,903.62396
78_20240826 07,1215.1249
78_20240826 08,1400.6666
78_20240826 09,1657.1995
78_20240826 10,1834.3055
78_20240826 11,1898.8212
78_20240826 12,2000.9471
78_20240826 13,1992.2391
78_20240826 14,1987.7211
78_20240826 15,1891.6869
78_20240826 16,1869.714
78_20240826 17,1814.3185
78_20240826 18,1906.4404
78_20240826 19,1801.4745
78_20240826 20,1778.9354
78_20240826 21,1686.6248
78_20240826 22,1218.2698
78_20240826 23,896.2423
78_20240827 00,655.7539
78_20240827 01,617.55817
78_20240827 02,520.1409
78_20240827 03,583.40625
78_20240827 04,627.764
78_20240827 05,648.63873
78_20240827 06,782.1645
78_20240827 07,1003.7037
78_20240827 08,1137.5865
78_20240827 09,1397.8842
78_20240827 10,1677.4557
78_20240827 11,1537.5963
78_20240827 12,1630.3365
78_20240827 13,1403.9186
78_20240827 14,1795.4905
78_20240827 15,1895.1351
78_20240827 16,1816.9174
78_20240827 17,1881.832
78_20240827 18,1787.2976
78_20240827 19,1668.9885
78_20240827 20,1733.0664
78_20240827 21,1392.3718
78_20240827 22,1004.6021
78_20240827 23,754.3898
78_20240828 00,508.3566
78_20240828 01,453.9842
78_20240828 02,406.21625
78_20240828 03,387.9108
78_20240828 04,341.59103
78_20240828 05,324.4864
78_20240828 06,358.5339
78_20240828 07,488.29813
78_20240828 08,531.3161
78_20240828 09,1014.515
78_20240828 10,1286.5497
78_20240828 11,1349.741
78_20240828 12,1392.6953
78_20240828 13,1746.7206
78_20240828 14,1861.3448
78_20240828 15,1845.9884
78_20240828 16,1882.7076
78_20240828 17,1897.9846
78_20240828 18,1876.388
78_20240828 19,1746.3424
78_20240828 20,1753.4407
78_20240828 21,1503.2644
78_20240828 22,1136.2255
78_20240828 23,852.8512
